Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-10-06T11:30:00+02:00;2022-10-06;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-14T20:30:00+01:00;2022-11-14;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-06T15:00:00+02:00;2022-10-06;15:00;11;Île-de-France;2669;Définitif;;;2669;;Consolidé;
2022-11-16T14:30:00+01:00;2022-11-16;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-06T15:30:00+02:00;2022-10-06;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T01:30:00+01:00;2022-11-15;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-06T17:30:00+02:00;2022-10-06;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T16:00:00+01:00;2022-11-16;16:00;11;Île-de-France;8728;Définitif;;;8728;;Consolidé;
2022-11-15T03:30:00+01:00;2022-11-15;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-06T19:30:00+02:00;2022-10-06;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T06:30:00+01:00;2022-11-15;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-06T20:30:00+02:00;2022-10-06;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T19:30:00+01:00;2022-11-16;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-06T22:30:00+02:00;2022-10-06;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T20:30:00+01:00;2022-11-16;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T10:00:00+01:00;2022-11-15;10:00;11;Île-de-France;9660;Définitif;;;9660;;Consolidé;
2022-11-16T22:30:00+01:00;2022-11-16;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-07T01:00:00+02:00;2022-10-07;01:00;11;Île-de-France;2580;Définitif;;;2580;;Consolidé;
2022-11-17T01:00:00+01:00;2022-11-17;01:00;11;Île-de-France;6005;Définitif;;;6005;;Consolidé;
2022-11-17T01:30:00+01:00;2022-11-17;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T02:00:00+01:00;2022-11-17;02:00;11;Île-de-France;5975;Définitif;;;5975;;Consolidé;
2022-10-07T04:30:00+02:00;2022-10-07;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T15:30:00+01:00;2022-11-15;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T16:00:00+01:00;2022-11-15;16:00;11;Île-de-France;8668;Définitif;;;8668;;Consolidé;
2022-11-17T05:00:00+01:00;2022-11-17;05:00;11;Île-de-France;8249;Définitif;;;8249;;Consolidé;
2022-10-07T09:00:00+02:00;2022-10-07;09:00;11;Île-de-France;5101;Définitif;;;5101;;Consolidé;
2022-10-07T09:30:00+02:00;2022-10-07;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T19:00:00+01:00;2022-11-15;19:00;11;Île-de-France;9117;Définitif;;;9117;;Consolidé;
2022-11-17T10:00:00+01:00;2022-11-17;10:00;11;Île-de-France;9063;Définitif;;;9063;;Consolidé;
2022-10-07T11:30:00+02:00;2022-10-07;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T10:30:00+01:00;2022-11-17;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-07T12:00:00+02:00;2022-10-07;12:00;11;Île-de-France;4772;Définitif;;;4772;;Consolidé;
2022-11-15T23:00:00+01:00;2022-11-15;23:00;11;Île-de-France;7046;Définitif;;;7046;;Consolidé;
2022-11-17T11:30:00+01:00;2022-11-17;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-15T23:30:00+01:00;2022-11-15;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T12:30:00+01:00;2022-11-17;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T00:30:00+01:00;2022-11-16;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T13:00:00+01:00;2022-11-17;13:00;11;Île-de-France;8012;Définitif;;;8012;;Consolidé;
2022-11-06T06:30:00+01:00;2022-11-06;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-04T16:30:00+02:00;2022-10-04;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T06:30:00+01:00;2022-11-16;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-06T11:00:00+01:00;2022-11-06;11:00;11;Île-de-France;8852;Définitif;;;8852;;Consolidé;
2022-11-09T08:00:00+01:00;2022-11-09;08:00;11;Île-de-France;8501;Définitif;;;8501;;Consolidé;
2022-11-09T08:30:00+01:00;2022-11-09;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T12:30:00+01:00;2022-11-16;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T13:30:00+01:00;2022-11-16;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-10T16:00:00+01:00;2022-11-10;16:00;11;Île-de-France;8158;Définitif;;;8158;;Consolidé;
2022-10-05T04:00:00+02:00;2022-10-05;04:00;11;Île-de-France;2580;Définitif;;;2580;;Consolidé;
2022-11-10T16:30:00+01:00;2022-11-10;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T15:30:00+01:00;2022-11-16;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-10T17:00:00+01:00;2022-11-10;17:00;11;Île-de-France;8532;Définitif;;;8532;;Consolidé;
2022-10-05T05:30:00+02:00;2022-10-05;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-16T21:00:00+01:00;2022-11-16;21:00;11;Île-de-France;8565;Définitif;;;8565;;Consolidé;
2022-11-10T22:00:00+01:00;2022-11-10;22:00;11;Île-de-France;7273;Définitif;;;7273;;Consolidé;
2022-10-05T09:00:00+02:00;2022-10-05;09:00;11;Île-de-France;4358;Définitif;;;4358;;Consolidé;
2022-10-05T09:30:00+02:00;2022-10-05;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-05T11:00:00+02:00;2022-10-05;11:00;11;Île-de-France;3932;Définitif;;;3932;;Consolidé;
2022-11-17T00:00:00+01:00;2022-11-17;00:00;11;Île-de-France;6064;Définitif;;;6064;;Consolidé;
2022-10-05T12:00:00+02:00;2022-10-05;12:00;11;Île-de-France;3767;Définitif;;;3767;;Consolidé;
2022-11-11T03:00:00+01:00;2022-11-11;03:00;11;Île-de-France;6344;Définitif;;;6344;;Consolidé;
2022-11-11T04:30:00+01:00;2022-11-11;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T05:30:00+01:00;2022-11-11;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T03:00:00+01:00;2022-11-17;03:00;11;Île-de-France;6164;Définitif;;;6164;;Consolidé;
2022-10-05T15:30:00+02:00;2022-10-05;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T07:00:00+01:00;2022-11-11;07:00;11;Île-de-France;9285;Définitif;;;9285;;Consolidé;
2022-11-17T03:30:00+01:00;2022-11-17;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-05T17:00:00+02:00;2022-10-05;17:00;11;Île-de-France;2827;Définitif;;;2827;;Consolidé;
2022-11-17T05:30:00+01:00;2022-11-17;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T10:30:00+01:00;2022-11-11;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-05T18:30:00+02:00;2022-10-05;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T11:30:00+01:00;2022-11-11;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T08:00:00+01:00;2022-11-17;08:00;11;Île-de-France;10133;Définitif;;;10133;;Consolidé;
2022-09-23T23:30:00+02:00;2022-09-23;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T13:00:00+01:00;2022-11-11;13:00;11;Île-de-France;8061;Définitif;;;8061;;Consolidé;
2022-11-17T09:00:00+01:00;2022-11-17;09:00;11;Île-de-France;9391;Définitif;;;9391;;Consolidé;
2022-11-17T09:30:00+01:00;2022-11-17;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T14:00:00+01:00;2022-11-11;14:00;11;Île-de-France;7247;Définitif;;;7247;;Consolidé;
2022-09-24T00:30:00+02:00;2022-09-24;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-24T01:00:00+02:00;2022-09-24;01:00;11;Île-de-France;1641;Définitif;;;1641;;Consolidé;
2022-09-24T02:00:00+02:00;2022-09-24;02:00;11;Île-de-France;1551;Définitif;;;1551;;Consolidé;
2022-09-24T02:30:00+02:00;2022-09-24;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T13:30:00+01:00;2022-11-17;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-24T03:30:00+02:00;2022-09-24;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T20:00:00+01:00;2022-11-11;20:00;11;Île-de-France;8287;Définitif;;;8287;;Consolidé;
2022-09-24T04:00:00+02:00;2022-09-24;04:00;11;Île-de-France;1693;Définitif;;;1693;;Consolidé;
2022-11-11T21:30:00+01:00;2022-11-11;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T16:30:00+01:00;2022-11-17;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-11T22:00:00+01:00;2022-11-11;22:00;11;Île-de-France;7228;Définitif;;;7228;;Consolidé;
2022-09-24T05:30:00+02:00;2022-09-24;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-24T06:00:00+02:00;2022-09-24;06:00;11;Île-de-France;2119;Définitif;;;2119;;Consolidé;
2022-11-17T20:30:00+01:00;2022-11-17;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T21:00:00+01:00;2022-11-17;21:00;11;Île-de-France;8608;Définitif;;;8608;;Consolidé;
2022-09-24T09:00:00+02:00;2022-09-24;09:00;11;Île-de-France;2925;Définitif;;;2925;;Consolidé;
2022-11-12T12:00:00+01:00;2022-11-12;12:00;11;Île-de-France;7740;Définitif;;;7740;;Consolidé;
2022-09-24T11:30:00+02:00;2022-09-24;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-01T07:30:00+01:00;2022-12-01;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-12T13:30:00+01:00;2022-11-12;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-01T09:30:00+01:00;2022-12-01;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-01T10:00:00+01:00;2022-12-01;10:00;11;Île-de-France;15927;Définitif;;;15927;;Consolidé;
2022-11-12T16:00:00+01:00;2022-11-12;16:00;11;Île-de-France;6347;Définitif;;;6347;;Consolidé;
2022-12-01T12:00:00+01:00;2022-12-01;12:00;11;Île-de-France;15425;Définitif;;;15425;;Consolidé;
2022-09-24T16:00:00+02:00;2022-09-24;16:00;11;Île-de-France;2220;Définitif;;;2220;;Consolidé;
2022-11-12T17:30:00+01:00;2022-11-12;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-24T17:00:00+02:00;2022-09-24;17:00;11;Île-de-France;2271;Définitif;;;2271;;Consolidé;
2022-09-24T18:00:00+02:00;2022-09-24;18:00;11;Île-de-France;2532;Définitif;;;2532;;Consolidé;
2022-12-01T15:00:00+01:00;2022-12-01;15:00;11;Île-de-France;14872;Définitif;;;14872;;Consolidé;
2022-11-12T19:30:00+01:00;2022-11-12;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-24T19:30:00+02:00;2022-09-24;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-01T16:00:00+01:00;2022-12-01;16:00;11;Île-de-France;15094;Définitif;;;15094;;Consolidé;
2022-11-12T20:30:00+01:00;2022-11-12;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-01T16:30:00+01:00;2022-12-01;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-26T10:00:00+02:00;2022-09-26;10:00;11;Île-de-France;3689;Définitif;;;3689;;Consolidé;
2022-11-12T23:30:00+01:00;2022-11-12;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-01T20:00:00+01:00;2022-12-01;20:00;11;Île-de-France;14119;Définitif;;;14119;;Consolidé;
2022-12-01T22:00:00+01:00;2022-12-01;22:00;11;Île-de-France;12074;Définitif;;;12074;;Consolidé;
2022-09-26T22:00:00+02:00;2022-09-26;22:00;11;Île-de-France;3546;Définitif;;;3546;;Consolidé;
2022-12-02T01:00:00+01:00;2022-12-02;01:00;11;Île-de-France;10535;Définitif;;;10535;;Consolidé;
2022-11-13T05:30:00+01:00;2022-11-13;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-13T07:30:00+01:00;2022-11-13;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-27T03:00:00+02:00;2022-09-27;03:00;11;Île-de-France;2240;Définitif;;;2240;;Consolidé;
2022-09-27T04:00:00+02:00;2022-09-27;04:00;11;Île-de-France;2549;Définitif;;;2549;;Consolidé;
2022-11-13T10:30:00+01:00;2022-11-13;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-02T07:00:00+01:00;2022-12-02;07:00;11;Île-de-France;16154;Définitif;;;16154;;Consolidé;
2022-11-13T11:00:00+01:00;2022-11-13;11:00;11;Île-de-France;8344;Définitif;;;8344;;Consolidé;
2022-09-27T04:30:00+02:00;2022-09-27;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-02T08:30:00+01:00;2022-12-02;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-13T13:00:00+01:00;2022-11-13;13:00;11;Île-de-France;7029;Définitif;;;7029;;Consolidé;
2022-09-27T06:00:00+02:00;2022-09-27;06:00;11;Île-de-France;4483;Définitif;;;4483;;Consolidé;
2022-11-13T14:30:00+01:00;2022-11-13;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-13T15:00:00+01:00;2022-11-13;15:00;11;Île-de-France;6300;Définitif;;;6300;;Consolidé;
2022-12-02T10:30:00+01:00;2022-12-02;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-27T08:00:00+02:00;2022-09-27;08:00;11;Île-de-France;4887;Définitif;;;4887;;Consolidé;
2022-12-02T11:30:00+01:00;2022-12-02;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-02T12:00:00+01:00;2022-12-02;12:00;11;Île-de-France;15092;Définitif;;;15092;;Consolidé;
2022-09-24T22:30:00+02:00;2022-09-24;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-25T00:30:00+02:00;2022-09-25;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-13T22:00:00+01:00;2022-11-13;22:00;11;Île-de-France;7679;Définitif;;;7679;;Consolidé;
2022-09-25T01:30:00+02:00;2022-09-25;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-02T14:00:00+01:00;2022-12-02;14:00;11;Île-de-France;14744;Définitif;;;14744;;Consolidé;
2022-09-25T03:00:00+02:00;2022-09-25;03:00;11;Île-de-France;1534;Définitif;;;1534;;Consolidé;
2022-09-25T03:30:00+02:00;2022-09-25;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-02T16:30:00+01:00;2022-12-02;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-25T04:00:00+02:00;2022-09-25;04:00;11;Île-de-France;1688;Définitif;;;1688;;Consolidé;
2022-11-14T01:00:00+01:00;2022-11-14;01:00;11;Île-de-France;7012;Définitif;;;7012;;Consolidé;
2022-11-14T03:30:00+01:00;2022-11-14;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-25T07:00:00+02:00;2022-09-25;07:00;11;Île-de-France;2227;Définitif;;;2227;;Consolidé;
2022-09-25T08:30:00+02:00;2022-09-25;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-03T00:30:00+01:00;2022-12-03;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-14T07:30:00+01:00;2022-11-14;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-03T02:30:00+01:00;2022-12-03;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-14T08:30:00+01:00;2022-11-14;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-03T03:00:00+01:00;2022-12-03;03:00;11;Île-de-France;12036;Définitif;;;12036;;Consolidé;
2022-09-25T14:00:00+02:00;2022-09-25;14:00;11;Île-de-France;2368;Définitif;;;2368;;Consolidé;
2022-11-14T10:30:00+01:00;2022-11-14;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-25T14:30:00+02:00;2022-09-25;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-25T15:30:00+02:00;2022-09-25;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T15:30:00+01:00;2022-11-17;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T18:00:00+01:00;2022-11-17;18:00;11;Île-de-France;9097;Définitif;;;9097;;Consolidé;
2022-11-17T18:30:00+01:00;2022-11-17;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-17T22:00:00+01:00;2022-11-17;22:00;11;Île-de-France;7735;Définitif;;;7735;;Consolidé;
2022-12-03T12:30:00+01:00;2022-12-03;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-09-25T20:30:00+02:00;2022-09-25;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-03T13:00:00+01:00;2022-12-03;13:00;11;Île-de-France;15291;Définitif;;;15291;;Consolidé;
2022-11-12T02:30:00+01:00;2022-11-12;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-12T04:00:00+01:00;2022-11-12;04:00;11;Île-de-France;6993;Définitif;;;6993;;Consolidé;
2022-12-03T19:00:00+01:00;2022-12-03;19:00;11;Île-de-France;15407;Définitif;;;15407;;Consolidé;
2022-11-12T05:00:00+01:00;2022-11-12;05:00;11;Île-de-France;8080;Définitif;;;8080;;Consolidé;
2022-12-04T08:30:00+01:00;2022-12-04;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-12T06:30:00+01:00;2022-11-12;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-12T08:30:00+01:00;2022-11-12;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-04T12:30:00+01:00;2022-12-04;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-04T17:00:00+01:00;2022-12-04;17:00;11;Île-de-France;14986;Définitif;;;14986;;Consolidé;
2022-12-04T19:00:00+01:00;2022-12-04;19:00;11;Île-de-France;15568;Définitif;;;15568;;Consolidé;
2022-12-04T22:30:00+01:00;2022-12-04;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-04T23:00:00+01:00;2022-12-04;23:00;11;Île-de-France;12469;Définitif;;;12469;;Consolidé;
2022-12-05T01:30:00+01:00;2022-12-05;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-05T04:00:00+01:00;2022-12-05;04:00;11;Île-de-France;13333;Définitif;;;13333;;Consolidé;
2022-12-05T05:30:00+01:00;2022-12-05;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-05T08:00:00+01:00;2022-12-05;08:00;11;Île-de-France;18211;Définitif;;;18211;;Consolidé;
2022-12-05T11:30:00+01:00;2022-12-05;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-05T13:30:00+01:00;2022-12-05;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-05T22:00:00+01:00;2022-12-05;22:00;11;Île-de-France;14135;Définitif;;;14135;;Consolidé;
2022-12-05T22:30:00+01:00;2022-12-05;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-05T23:00:00+01:00;2022-12-05;23:00;11;Île-de-France;12947;Définitif;;;12947;;Consolidé;
2022-12-06T00:00:00+01:00;2022-12-06;00:00;11;Île-de-France;12498;Définitif;;;12498;;Consolidé;
2022-12-06T03:00:00+01:00;2022-12-06;03:00;11;Île-de-France;12860;Définitif;;;12860;;Consolidé;
2022-12-06T04:00:00+01:00;2022-12-06;04:00;11;Île-de-France;13261;Définitif;;;13261;;Consolidé;
2022-11-19T10:30:00+01:00;2022-11-19;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-19T11:30:00+01:00;2022-11-19;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-19T13:00:00+01:00;2022-11-19;13:00;11;Île-de-France;9191;Définitif;;;9191;;Consolidé;
2022-11-19T19:30:00+01:00;2022-11-19;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-19T21:30:00+01:00;2022-11-19;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-19T22:00:00+01:00;2022-11-19;22:00;11;Île-de-France;8744;Définitif;;;8744;;Consolidé;
2022-11-20T03:30:00+01:00;2022-11-20;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-20T05:30:00+01:00;2022-11-20;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-20T07:30:00+01:00;2022-11-20;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-20T10:00:00+01:00;2022-11-20;10:00;11;Île-de-France;11794;Définitif;;;11794;;Consolidé;
2022-11-20T15:00:00+01:00;2022-11-20;15:00;11;Île-de-France;9718;Définitif;;;9718;;Consolidé;
2022-11-20T16:30:00+01:00;2022-11-20;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-20T19:00:00+01:00;2022-11-20;19:00;11;Île-de-France;11203;Définitif;;;11203;;Consolidé;
2022-11-21T04:00:00+01:00;2022-11-21;04:00;11;Île-de-France;9145;Définitif;;;9145;;Consolidé;
2022-11-21T06:00:00+01:00;2022-11-21;06:00;11;Île-de-France;13302;Définitif;;;13302;;Consolidé;
2022-11-21T11:00:00+01:00;2022-11-21;11:00;11;Île-de-France;12401;Définitif;;;12401;;Consolidé;
2022-11-21T12:30:00+01:00;2022-11-21;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-21T13:00:00+01:00;2022-11-21;13:00;11;Île-de-France;12178;Définitif;;;12178;;Consolidé;
2022-11-21T18:00:00+01:00;2022-11-21;18:00;11;Île-de-France;12568;Définitif;;;12568;;Consolidé;
2022-11-21T19:00:00+01:00;2022-11-21;19:00;11;Île-de-France;12560;Définitif;;;12560;;Consolidé;
2022-11-21T20:30:00+01:00;2022-11-21;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-21T21:00:00+01:00;2022-11-21;21:00;11;Île-de-France;11884;Définitif;;;11884;;Consolidé;
2022-11-22T02:30:00+01:00;2022-11-22;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-22T07:00:00+01:00;2022-11-22;07:00;11;Île-de-France;14957;Définitif;;;14957;;Consolidé;
2022-11-22T10:00:00+01:00;2022-11-22;10:00;11;Île-de-France;13083;Définitif;;;13083;;Consolidé;
2022-11-22T10:30:00+01:00;2022-11-22;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-22T11:30:00+01:00;2022-11-22;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-22T16:00:00+01:00;2022-11-22;16:00;11;Île-de-France;11014;Définitif;;;11014;;Consolidé;
2022-11-22T16:30:00+01:00;2022-11-22;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-22T20:00:00+01:00;2022-11-22;20:00;11;Île-de-France;11709;Définitif;;;11709;;Consolidé;
2022-11-22T20:30:00+01:00;2022-11-22;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-24T09:30:00+01:00;2022-11-24;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-24T11:00:00+01:00;2022-11-24;11:00;11;Île-de-France;11124;Définitif;;;11124;;Consolidé;
2022-11-24T12:30:00+01:00;2022-11-24;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-24T16:00:00+01:00;2022-11-24;16:00;11;Île-de-France;9976;Définitif;;;9976;;Consolidé;
2022-11-24T17:30:00+01:00;2022-11-24;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-24T21:00:00+01:00;2022-11-24;21:00;11;Île-de-France;9849;Définitif;;;9849;;Consolidé;
2022-11-24T22:30:00+01:00;2022-11-24;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-25T05:00:00+01:00;2022-11-25;05:00;11;Île-de-France;10437;Définitif;;;10437;;Consolidé;
2022-11-25T06:00:00+01:00;2022-11-25;06:00;11;Île-de-France;12810;Définitif;;;12810;;Consolidé;
2022-11-25T07:00:00+01:00;2022-11-25;07:00;11;Île-de-France;13240;Définitif;;;13240;;Consolidé;
2022-11-25T10:00:00+01:00;2022-11-25;10:00;11;Île-de-France;11837;Définitif;;;11837;;Consolidé;
2022-11-25T12:30:00+01:00;2022-11-25;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T00:30:00+01:00;2022-11-23;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T01:00:00+01:00;2022-11-23;01:00;11;Île-de-France;9307;Définitif;;;9307;;Consolidé;
2022-11-23T03:30:00+01:00;2022-11-23;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T05:00:00+01:00;2022-11-23;05:00;11;Île-de-France;11720;Définitif;;;11720;;Consolidé;
2022-11-23T06:00:00+01:00;2022-11-23;06:00;11;Île-de-France;14000;Définitif;;;14000;;Consolidé;
2022-11-23T08:30:00+01:00;2022-11-23;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T09:30:00+01:00;2022-11-23;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T10:00:00+01:00;2022-11-23;10:00;11;Île-de-France;13037;Définitif;;;13037;;Consolidé;
2022-11-23T15:30:00+01:00;2022-11-23;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T16:30:00+01:00;2022-11-23;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-23T17:00:00+01:00;2022-11-23;17:00;11;Île-de-France;11312;Définitif;;;11312;;Consolidé;
2022-11-23T19:30:00+01:00;2022-11-23;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-24T00:00:00+01:00;2022-11-24;00:00;11;Île-de-France;8576;Définitif;;;8576;;Consolidé;
2022-11-24T01:30:00+01:00;2022-11-24;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-24T03:00:00+01:00;2022-11-24;03:00;11;Île-de-France;8724;Définitif;;;8724;;Consolidé;
2022-11-24T05:00:00+01:00;2022-11-24;05:00;11;Île-de-France;11323;Définitif;;;11323;;Consolidé;
2022-11-24T06:00:00+01:00;2022-11-24;06:00;11;Île-de-France;13657;Définitif;;;13657;;Consolidé;
2022-11-24T07:00:00+01:00;2022-11-24;07:00;11;Île-de-France;14241;Définitif;;;14241;;Consolidé;
2022-04-27T04:00:00+02:00;2022-04-27;04:00;11;Île-de-France;6008;Définitif;;;6008;5588;Consolidé;11596
2022-04-27T09:30:00+02:00;2022-04-27;09:30;11;Île-de-France;;;;;;8181;Consolidé;
2022-04-27T11:00:00+02:00;2022-04-27;11:00;11;Île-de-France;5797;Définitif;;;5797;8007;Consolidé;13804
2022-04-27T15:30:00+02:00;2022-04-27;15:30;11;Île-de-France;;;;;;7329;Consolidé;
2022-04-27T18:30:00+02:00;2022-04-27;18:30;11;Île-de-France;;;;;;7209;Consolidé;
2022-04-27T19:00:00+02:00;2022-04-27;19:00;11;Île-de-France;4386;Définitif;;;4386;7471;Consolidé;11857
2022-04-27T21:00:00+02:00;2022-04-27;21:00;11;Île-de-France;4782;Définitif;;;4782;7624;Consolidé;12406
2022-04-27T22:00:00+02:00;2022-04-27;22:00;11;Île-de-France;4337;Définitif;;;4337;6953;Consolidé;11290
